Pressure Velocity0 Velocity1 Velocity2 Viscosity0 Viscosity1 Viscosity2 Viscosity3 Viscosity4 Viscosity5 Viscosity6 Viscosity7 Viscosity8 SolidConcentration cylinderSolidConcentration Time VelocitySource0 VelocitySource1 VelocitySource2 VelocityAbsorption0 VelocityAbsorption1 VelocityAbsorption2 VelocityInterpolationErrorBound0 VelocityInterpolationErrorBound1 VelocityInterpolationErrorBound2 SolidForce0 SolidForce1 SolidForce2 SolidVelocity0 SolidVelocity1 SolidVelocity2 FSIFluidVelocity0 FSIFluidVelocity1 FSIFluidVelocity2 cylinderSolidForce0 cylinderSolidForce1 cylinderSolidForce2 cylinderSolidVelocity0 cylinderSolidVelocity1 cylinderSolidVelocity2 vtkValidPointMask arc_length Points0 Points1 Points2
7.21642e-02 2.81955e-01 -4.61325e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.21223e-06 -4.21223e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.42446e-03 -8.42446e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.81955e-01 -4.61329e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 4.36000e-02 5.36000e-02 2.00000e-01 0.00000e+00
7.26215e-02 2.80230e-01 -6.19195e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.21373e-06 -4.21373e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.42746e-03 -8.42746e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.80230e-01 -6.19201e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 4.57800e-02 5.57800e-02 2.00000e-01 0.00000e+00
7.30797e-02 2.78513e-01 -7.50379e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.21525e-06 -4.21525e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.43049e-03 -8.43049e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.78513e-01 -7.50387e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 4.79600e-02 5.79600e-02 2.00000e-01 0.00000e+00
7.35623e-02 2.76887e-01 -3.86684e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.21708e-06 -4.21708e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.43416e-03 -8.43416e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.76887e-01 -3.86688e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 5.01400e-02 6.01400e-02 2.00000e-01 0.00000e+00
7.40946e-02 2.74809e-01 -1.08806e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.21903e-06 -4.21903e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.43805e-03 -8.43805e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.74809e-01 -1.08812e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 5.23200e-02 6.23200e-02 2.00000e-01 0.00000e+00
7.46073e-02 2.72654e-01 -3.78593e-05 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.22081e-06 -4.22081e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.44162e-03 -8.44162e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.72654e-01 -3.78650e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 5.45000e-02 6.45000e-02 2.00000e-01 0.00000e+00
7.50956e-02 2.70402e-01 -2.23325e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.22239e-06 -4.22239e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.44478e-03 -8.44478e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.70402e-01 -2.23329e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 5.66800e-02 6.66800e-02 2.00000e-01 0.00000e+00
7.55839e-02 2.68150e-01 -4.08790e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.22397e-06 -4.22397e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.44794e-03 -8.44794e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.68150e-01 -4.08794e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 5.88600e-02 6.88600e-02 2.00000e-01 0.00000e+00
7.60722e-02 2.65898e-01 -5.94255e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.22555e-06 -4.22555e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.45110e-03 -8.45110e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.65899e-01 -5.94257e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 6.10400e-02 7.10400e-02 2.00000e-01 0.00000e+00
7.65605e-02 2.63647e-01 -7.79720e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.22713e-06 -4.22713e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.45426e-03 -8.45426e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.63647e-01 -7.79722e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 6.32200e-02 7.32200e-02 2.00000e-01 0.00000e+00
7.70488e-02 2.61395e-01 -9.65186e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.22871e-06 -4.22871e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.45743e-03 -8.45743e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.61395e-01 -9.65186e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 6.54000e-02 7.54000e-02 2.00000e-01 0.00000e+00
7.77330e-02 2.58357e-01 -6.06690e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.23010e-06 -4.23010e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.46019e-03 -8.46019e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.58357e-01 -6.06690e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 6.75800e-02 7.75800e-02 2.00000e-01 0.00000e+00
7.84328e-02 2.55257e-01 -2.05100e-04 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.23146e-06 -4.23146e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.46292e-03 -8.46292e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.55257e-01 -2.05099e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 6.97600e-02 7.97600e-02 2.00000e-01 0.00000e+00
7.92045e-02 2.51977e-01 7.92964e-06 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.23354e-06 -4.23354e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.46707e-03 -8.46707e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.51977e-01 7.93131e-06 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 7.19400e-02 8.19400e-02 2.00000e-01 0.00000e+00
8.00952e-02 2.48398e-01 -9.14608e-05 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -4.23678e-06 -4.23678e-06 1.00000e+01 0.00000e+00 0.00000e+00 0.00000e+00 -8.47356e-03 -8.47356e-03 0.00000e+00 1.00000e-02 1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.48398e-01 -9.14585e-05 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 7.41200e-02 8.41200e-02 2.00000e-01 0.00000e+00
